"continent","iso3c","country_region","province_state","ts","confirmed","deaths","recovered","who_region","who_region_code","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date","lat","lon"
"Europe","LTU","Lithuania",NA,2020-03-07,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-08,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-09,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-10,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-11,3,0,0,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-12,3,0,0,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-13,6,0,0,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-14,8,0,0,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-15,12,0,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-16,17,0,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-17,25,0,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-18,27,0,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-19,36,0,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-20,49,0,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-21,83,1,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-22,143,1,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-23,179,1,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-24,209,2,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-25,274,4,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LTU","Lithuania",NA,2020-03-26,299,4,1,"Europe","EUR","High income","WB_HI","2017","2018",55.1694,23.8813
"Europe","LUX","Luxembourg",NA,2020-01-22,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-23,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-24,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-25,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-26,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-27,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-28,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-29,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-30,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-01-31,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-01,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-02,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-03,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-04,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-05,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-06,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-07,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-08,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-09,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-10,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-11,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-12,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-13,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-14,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-15,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-16,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-17,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-18,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-19,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-20,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-21,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-22,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-23,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-24,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-25,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-26,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-27,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-28,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-02-29,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-01,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-02,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-03,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-04,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-05,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-06,2,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-07,2,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-08,3,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-09,3,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-10,5,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-11,7,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-12,19,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-13,34,0,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-14,51,1,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-15,59,1,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-16,77,1,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-17,140,1,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-18,203,2,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-19,335,4,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-20,484,4,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-21,670,8,0,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-22,798,8,6,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-23,875,8,6,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-24,1099,8,6,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-25,1333,8,6,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","LUX","Luxembourg",NA,2020-03-26,1453,9,6,"Europe","EUR","High income","WB_HI","2017","2018",49.8153,6.1296
"Europe","MLT","Malta",NA,2020-01-22,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-23,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-24,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-25,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-26,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-27,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-28,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-29,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-30,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-01-31,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-01,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-02,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-03,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-04,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-05,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-06,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-07,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-08,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-09,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-10,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-11,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-12,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-13,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-14,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-15,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-16,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-17,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-18,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-19,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-20,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-21,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-22,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-23,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-24,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-25,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-26,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-27,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-28,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-02-29,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-01,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-02,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-03,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-04,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-05,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-06,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-07,3,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-08,3,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-09,3,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-10,5,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-11,6,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-12,6,0,0,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-13,12,0,1,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-14,18,0,1,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-15,21,0,1,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-16,30,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-17,38,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-18,38,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-19,53,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-20,64,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-21,73,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-22,90,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-23,107,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-24,110,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-25,129,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MLT","Malta",NA,2020-03-26,134,0,2,"Europe","EUR","High income","WB_HI","2017","2018",35.9375,14.3754
"Europe","MCO","Monaco",NA,2020-01-22,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-23,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-24,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-25,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-26,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-27,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-28,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-29,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-30,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-01-31,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-01,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-02,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-03,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-04,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-05,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-06,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-07,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-08,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-09,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-10,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-11,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-12,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-13,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-14,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-15,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-16,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-17,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-18,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-19,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-20,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-21,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-22,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-23,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-24,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-25,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-26,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-27,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-28,0,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-02-29,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-01,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-02,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-03,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-04,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-05,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-06,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-07,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-08,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-09,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-10,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-11,1,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-12,2,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-13,2,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-14,2,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-15,2,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-16,7,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-17,7,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-18,7,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-19,7,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-20,11,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-21,11,0,0,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-22,23,0,1,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-23,23,0,1,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-24,23,0,1,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-25,31,0,1,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
"Europe","MCO","Monaco",NA,2020-03-26,33,0,1,"Europe","EUR","High income","WB_HI","2017","2018",43.7333,7.4167
