"continent","iso3c","country_region","province_state","confirmed","dead","recovered","lat","lon","update","data_update","who_region_code","who_region","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Americas","USA","US","Los Angeles, CA",13,0,0,34.0522,-118.2437,2020-03-06 23:13:07,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","HRV","Croatia",NA,11,0,0,45.1,15.2,2020-03-06 08:33:03,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Victoria",10,0,7,-37.8136,144.9631,2020-03-05 18:33:03,2020-03-06,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","EST","Estonia",NA,10,0,0,58.5953,25.0136,2020-03-06 13:03:13,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","MAC","Macau","Macau",10,0,10,22.1667,113.55,2020-03-06 10:23:03,2020-03-06,NA,NA,"High income","WB_HI","2017","2018"
"Europe","ROU","Romania",NA,9,0,1,45.9432,24.9668,2020-03-06 16:43:04,2020-03-06,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Asia","QAT","Qatar",NA,8,0,0,25.3548,51.1839,2020-03-04 00:03:15,2020-03-06,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","South Australia",7,0,2,-34.9285,138.6007,2020-03-06 04:23:08,2020-03-06,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","SVN","Slovenia",NA,7,0,0,46.1512,14.9955,2020-03-06 15:33:03,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","AZE","Azerbaijan",NA,6,0,0,40.1431,47.5769,2020-03-05 13:53:03,2020-03-06,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Europe","BLR","Belarus",NA,6,0,0,53.7098,27.9534,2020-03-04 12:43:03,2020-03-06,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","MEX","Mexico",NA,6,0,1,23,-102,2020-03-06 16:43:04,2020-03-06,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Asia","PAK","Pakistan",NA,6,0,0,30.3753,69.3451,2020-03-06 13:03:12,2020-03-06,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Asia","PHL","Philippines",NA,5,1,1,13,122,2020-03-06 07:03:05,2020-03-06,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Europe","POL","Poland",NA,5,0,0,51.9194,19.1451,2020-03-06 16:43:04,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","SAU","Saudi Arabia",NA,5,0,0,24,45,2020-03-05 17:53:03,2020-03-06,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Americas","USA","US","Cook County, IL",5,0,2,41.7377,-87.6976,2020-03-05 18:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Placer County, CA",5,1,0,39.0916,-120.8039,2020-03-06 23:13:07,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Unassigned Location, WA",5,0,0,47.7511,-120.7401,2020-03-06 00:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","CHL","Chile",NA,4,0,0,-35.6751,-71.543,2020-03-05 18:13:04,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","GEO","Georgia",NA,4,0,0,42.3154,43.3569,2020-03-05 13:53:03,2020-03-06,"EUR","Europe","Lower middle income","WB_LMI","2017","2018"
"Asia","IDN","Indonesia",NA,4,0,0,-0.7893,113.9213,2020-03-06 12:33:03,2020-03-06,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Oceania","NZL","New Zealand",NA,4,0,0,-40.9006,174.886,2020-03-06 01:29:39,2020-03-06,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Africa","SEN","Senegal",NA,4,0,0,14.4974,-14.4524,2020-03-04 20:43:02,2020-03-06,"AFR","Africa","Low income","WB_LI","2017","2018"
"Oceania","AUS","Australia","Western Australia",3,1,0,-31.9505,115.8605,2020-03-05 17:13:35,2020-03-06,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","MKD","North Macedonia",NA,3,0,0,41.6086,21.7453,2020-03-06 20:23:11,2020-03-06,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","BLM","Saint Barthelemy",NA,3,0,0,17.9,-62.8333,2020-03-04 02:43:03,2020-03-06,NA,NA,NA,NA,NA,NA
"Americas","USA","US","Contra Costa County, CA",3,0,0,37.8534,-121.9018,2020-03-06 19:43:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Harris County, TX",3,0,0,29.7752,-95.3103,2020-03-06 15:43:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Montgomery County, MD",3,0,0,39.1547,-77.2405,2020-03-06 04:03:17,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Orange County, CA",3,0,0,33.7879,-117.8531,2020-03-04 02:13:11,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","San Diego County, CA",3,0,1,32.7157,-117.1611,2020-03-05 20:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Suffolk County, MA",3,0,1,42.3601,-71.0589,2020-03-06 18:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","ARG","Argentina",NA,2,0,0,-38.4161,-63.6167,2020-03-06 01:29:39,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","BIH","Bosnia and Herzegovina",NA,2,0,0,43.9159,17.6791,2020-03-05 17:13:30,2020-03-06,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Americas","CAN","Canada","Montreal, QC",2,0,0,45.5017,-73.5673,2020-03-05 14:03:04,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","DOM","Dominican Republic",NA,2,0,0,18.7357,-70.1627,2020-03-06 15:33:03,2020-03-06,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","HUN","Hungary",NA,2,0,0,47.1625,19.5033,2020-03-05 17:13:27,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","LUX","Luxembourg",NA,2,0,0,49.8153,6.1296,2020-03-06 01:29:39,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Africa","MAR","Morocco",NA,2,0,0,31.7917,-7.0926,2020-03-05 13:53:03,2020-03-06,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","Norfolk County, MA",2,0,0,42.1767,-71.1449,2020-03-06 18:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Bergen County, NJ",2,0,0,40.9263,-74.077,2020-03-05 21:03:12,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Denver County, CO",2,0,0,39.7392,-104.9903,2020-03-06 23:33:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Fulton County, GA",2,0,0,33.8034,-84.3963,2020-03-03 03:33:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Grafton County, NH",2,0,0,43.9088,-71.826,2020-03-03 23:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Hillsborough, FL",2,0,0,27.9904,-82.3018,2020-03-03 18:33:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Maricopa County, AZ",2,0,0,33.2918,-112.4291,2020-03-06 18:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Providence, RI",2,0,0,41.824,-71.4128,2020-03-02 03:43:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Sacramento County, CA",2,0,0,38.4747,-121.3542,2020-02-27 20:33:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","San Benito, CA",2,0,0,36.5761,-120.9876,2020-02-03 03:53:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","San Francisco County, CA",2,0,0,37.7749,-122.4194,2020-03-05 20:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","San Mateo, CA",2,0,0,37.563,-122.3255,2020-03-03 00:43:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Summit County, CO",2,0,0,39.5912,-106.064,2020-03-06 01:29:39,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Washington County, OR",2,0,0,45.547,-123.1386,2020-03-03 03:03:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","AFG","Afghanistan",NA,1,0,0,33,65,2020-02-24 23:33:02,2020-03-06,"EMR","Eastern Mediterranean","Low income","WB_LI","2017","2018"
"Europe","AND","Andorra",NA,1,0,0,42.5063,1.5218,2020-03-02 20:23:16,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","ARM","Armenia",NA,1,0,0,40.0691,45.0382,2020-03-01 19:53:02,2020-03-06,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Oceania","AUS","Australia","Tasmania",1,0,0,-41.4545,145.9707,2020-03-02 20:53:02,2020-03-06,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","BTN","Bhutan",NA,1,0,0,27.5142,90.4336,2020-03-06 15:43:02,2020-03-06,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Asia","KHM","Cambodia",NA,1,0,1,11.55,104.9167,2020-02-12 07:43:02,2020-03-06,"WPR","Western Pacific","Lower middle income","WB_LMI","2017","2018"
"Africa","CMR","Cameroon",NA,1,0,0,3.848,11.5021,2020-03-06 15:43:02,2020-03-06,"AFR","Africa","Lower middle income","WB_LMI","2017","2018"
"Americas","CAN","Canada","Calgary, Alberta",1,0,0,51.0447,-114.0719,2020-03-06 13:13:34,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","CAN","Canada","London, ON",1,0,1,42.9849,-81.2453,2020-02-12 18:53:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","COL","Colombia",NA,1,0,0,4.5709,-74.2973,2020-03-06 20:43:03,2020-03-06,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Americas","CRI","Costa Rica",NA,1,0,0,9.7489,-83.7534,2020-03-06 01:29:39,2020-03-06,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","FRO","Faroe Islands",NA,1,0,0,61.8926,-6.9118,2020-03-04 12:53:03,2020-03-06,NA,NA,"High income","WB_HI","2017","2018"
"Europe","GIB","Gibraltar",NA,1,0,0,36.1408,-5.3536,2020-03-04 13:03:13,2020-03-06,NA,NA,"High income","WB_HI","2017","2018"
"Asia","JOR","Jordan",NA,1,0,0,31.24,36.51,2020-03-03 15:33:02,2020-03-06,"EMR","Eastern Mediterranean","Upper middle income","WB_UMI","2017","2018"
"Europe","LVA","Latvia",NA,1,0,0,56.8796,24.6032,2020-03-04 01:33:07,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","LIE","Liechtenstein",NA,1,0,0,47.14,9.55,2020-03-04 01:33:07,2020-03-06,NA,NA,"High income","WB_HI","2017","2018"
"Europe","LTU","Lithuania",NA,1,0,0,55.1694,23.8813,2020-02-28 16:23:03,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Tibet",1,0,1,31.6927,88.0924,2020-02-12 06:43:02,2020-03-06,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","MCO","Monaco",NA,1,0,0,43.7333,7.4167,2020-02-29 00:33:01,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","NPL","Nepal",NA,1,0,1,28.1667,84.25,2020-02-12 14:43:03,2020-03-06,"SEAR","South-East Asia","Low income","WB_LI","2017","2018"
"Africa","NGA","Nigeria",NA,1,0,0,9.082,8.6753,2020-02-28 16:23:03,2020-03-06,"AFR","Africa","Lower middle income","WB_LMI","2017","2018"
"Americas","PER","Peru",NA,1,0,0,-9.19,-75.0152,2020-03-06 15:43:02,2020-03-06,"AMR","Americas","Upper middle income","WB_UMI","2017","2018"
"Europe","SRB","Serbia",NA,1,0,0,44.0165,21.0059,2020-03-06 15:43:02,2020-03-06,"EUR","Europe","Upper middle income","WB_UMI","2017","2018"
"Europe","SVK","Slovakia",NA,1,0,0,48.669,19.699,2020-03-06 13:03:14,2020-03-06,"EUR","Europe","High income","WB_HI","2017","2018"
"Africa","ZAF","South Africa",NA,1,0,0,-30.5595,22.9375,2020-03-06 15:43:02,2020-03-06,"AFR","Africa","Upper middle income","WB_UMI","2017","2018"
"Asia","LKA","Sri Lanka",NA,1,0,1,7,81,2020-02-08 03:43:03,2020-03-06,"SEAR","South-East Asia","Lower middle income","WB_LMI","2017","2018"
"Africa","TGO","Togo",NA,1,0,0,8.6195,0.8248,2020-03-06 15:33:03,2020-03-06,"AFR","Africa","Low income","WB_LI","2017","2018"
"Africa","TUN","Tunisia",NA,1,0,0,34,9,2020-03-04 01:33:07,2020-03-06,"EMR","Eastern Mediterranean","Lower middle income","WB_LMI","2017","2018"
"Americas","USA","US","Berkeley, CA",1,0,0,37.8715,-122.273,2020-03-03 23:53:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Chatham County, NC",1,0,0,35.7211,-79.1781,2020-03-06 16:13:15,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Clark County, NV",1,0,0,36.0796,-115.094,2020-03-05 20:53:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Delaware County, PA",1,0,0,39.9078,-75.3879,2020-03-06 15:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Douglas County, NE",1,0,0,41.3148,-96.1951,2020-03-06 23:33:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Fayette County, KY",1,0,0,38.0606,-84.4803,2020-03-06 23:23:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Floyd County, GA",1,0,0,34.2829,-85.2308,2020-03-06 17:53:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Fort Bend County, TX",1,0,0,29.5693,-95.8143,2020-03-05 01:16:59,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Grant County, WA",1,0,0,47.1981,-119.3732,2020-03-05 20:23:07,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Humboldt County, CA",1,0,0,40.745,-123.8695,2020-02-21 05:13:09,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Madison, WI",1,0,1,43.0731,-89.4012,2020-03-03 15:53:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Marion County, IN",1,0,0,39.8362,-86.1752,2020-03-06 17:13:12,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Middlesex County, MA",1,0,0,42.4672,-71.2874,2020-03-06 01:29:39,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Nassau County, NY",1,0,0,40.6546,-73.5594,2020-03-06 14:43:15,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Norwell County, MA",1,0,0,42.1615,-70.7928,2020-03-06 02:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Ramsey County, MN",1,0,0,44.9964,-93.0616,2020-03-06 23:23:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","San Antonio, TX",1,0,0,29.4241,-98.4936,2020-02-13 18:53:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Santa Rosa County, FL",1,0,0,30.769,-86.9824,2020-03-05 20:03:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Sarasota, FL",1,0,0,27.3364,-82.5307,2020-03-02 03:23:06,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Sonoma County, CA",1,0,0,38.578,-122.9888,2020-03-02 20:53:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Tempe, AZ",1,0,1,33.4255,-111.94,2020-02-25 21:23:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Umatilla, OR",1,0,0,45.775,-118.7606,2020-03-02 20:23:16,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Wake County, NC",1,0,0,35.8032,-78.5661,2020-03-03 20:53:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Washoe County, NV",1,0,0,40.5608,-119.6035,2020-03-06 19:43:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Wayne County, PA",1,0,0,41.6739,-75.2479,2020-03-06 16:13:15,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Williamson County, TN",1,0,0,35.9179,-86.8622,2020-03-05 23:33:03,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Yolo County, CA",1,0,0,38.7646,-121.9018,2020-03-06 20:13:14,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Europe","UKR","Ukraine",NA,1,0,0,48.3794,31.1656,2020-03-03 15:33:02,2020-03-06,"EUR","Europe","Lower middle income","WB_LMI","2017","2018"
"Europe","VAT","Vatican City",NA,1,0,0,41.9029,12.4534,2020-03-06 15:43:02,2020-03-06,NA,NA,NA,NA,NA,NA
"Oceania","AUS","Australia","From Diamond Princess",0,0,0,35.4437,139.638,2020-02-29 02:03:10,2020-03-06,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Oceania","AUS","Australia","Northern Territory",0,0,0,-12.4634,130.8456,2020-03-06 04:33:03,2020-03-06,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Americas","USA","US","Lackland, TX (From Diamond Princess)",0,0,0,29.3829,-98.6134,2020-02-24 23:33:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Omaha, NE (From Diamond Princess)",0,0,0,41.2545,-95.9758,2020-02-24 23:33:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Americas","USA","US","Travis, CA (From Diamond Princess)",0,0,0,38.2721,-121.9399,2020-02-24 23:33:02,2020-03-06,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Hubei",67666,2959,43500,30.9756,112.2707,2020-03-07 11:13:04,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","KOR","South Korea",NA,7041,44,135,36,128,2020-03-07 10:13:22,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Europe","ITA","Italy",NA,5883,233,589,43,12,2020-03-07 17:33:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","IRN","Iran",NA,5823,145,1669,32,53,2020-03-07 17:43:05,2020-03-07,"EMR","Eastern Mediterranean","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Guangdong",1352,7,1237,23.3417,113.4244,2020-03-07 10:43:02,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Henan",1272,22,1244,33.882,113.614,2020-03-07 11:23:10,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Zhejiang",1215,1,1154,29.1832,120.0934,2020-03-07 09:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hunan",1018,4,960,27.6104,111.7088,2020-03-07 09:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Anhui",990,6,979,31.8257,117.2264,2020-03-06 03:23:06,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","FRA","France",NA,949,11,12,47,2,2020-03-07 20:33:02,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Jiangxi",935,1,916,27.614,115.7221,2020-03-07 01:13:18,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","DEU","Germany",NA,799,0,18,51,9,2020-03-07 17:43:05,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Shandong",758,6,627,36.3427,118.1498,2020-03-07 13:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Others","Others","Others","Diamond Princess cruise ship",696,6,40,35.4437,139.638,2020-03-06 01:29:39,2020-03-07,NA,NA,NA,NA,NA,NA
"Asia","CHN","Mainland China","Jiangsu",631,0,606,32.9711,119.455,2020-03-07 14:53:02,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Chongqing",576,6,526,30.0572,107.874,2020-03-07 23:23:02,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Sichuan",539,3,454,30.6171,102.7103,2020-03-07 13:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","ESP","Spain",NA,500,10,30,40,-4,2020-03-07 17:43:05,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Heilongjiang",481,13,403,47.862,127.7615,2020-03-07 09:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","JPN","Japan",NA,461,6,76,36,138,2020-03-07 17:43:05,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Beijing",426,8,303,40.1824,116.4142,2020-03-07 01:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shanghai",342,3,313,31.202,121.4491,2020-03-07 03:53:03,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Hebei",318,6,307,38.0428,114.5149,2020-03-07 13:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Fujian",296,1,295,26.0789,117.9874,2020-03-07 13:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","CHE","Switzerland",NA,268,1,3,46.8182,8.2275,2020-03-07 17:43:05,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Guangxi",252,2,218,23.8298,108.7881,2020-03-07 14:53:02,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shaanxi",245,1,226,35.1917,108.8701,2020-03-06 10:23:03,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","GBR","UK",NA,206,2,18,55,-3,2020-03-07 17:43:05,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","NLD","Netherlands",NA,188,1,0,52.1326,5.2913,2020-03-07 17:43:05,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Yunnan",174,2,170,24.974,101.487,2020-03-06 03:23:06,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","BEL","Belgium",NA,169,0,1,50.8333,4,2020-03-07 17:53:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Hainan",168,6,158,19.1959,109.7453,2020-03-05 06:13:10,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Europe","SWE","Sweden",NA,161,0,0,63,16,2020-03-07 17:53:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Europe","NOR","Norway",NA,147,0,0,60.472,8.4689,2020-03-07 17:53:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Guizhou",146,2,115,26.8154,106.8748,2020-03-07 00:43:01,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","SGP","Singapore",NA,138,0,78,1.2833,103.8333,2020-03-07 17:53:03,2020-03-07,"WPR","Western Pacific","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Tianjin",136,3,128,39.3054,117.323,2020-03-05 03:33:27,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Shanxi",133,0,126,37.5777,112.2922,2020-03-05 14:53:03,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Liaoning",125,1,107,41.2956,122.6085,2020-03-07 14:53:02,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Gansu",120,2,87,36.0611,103.8343,2020-03-07 15:03:06,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","HKG","Hong Kong","Hong Kong",108,2,51,22.3,114.2,2020-03-07 10:13:22,2020-03-07,NA,NA,"High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Jilin",93,1,90,43.6661,126.1923,2020-03-06 10:23:03,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","MYS","Malaysia",NA,93,0,23,2.5,112.5,2020-03-07 17:53:03,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","BHR","Bahrain",NA,85,0,4,26.0275,50.55,2020-03-07 18:13:26,2020-03-07,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Europe","AUT","Austria",NA,79,0,0,47.5162,14.5501,2020-03-07 17:53:03,2020-03-07,"EUR","Europe","High income","WB_HI","2017","2018"
"Asia","CHN","Mainland China","Xinjiang",76,3,72,41.1129,85.2401,2020-03-07 09:03:05,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Inner Mongolia",75,1,67,44.0935,113.9448,2020-03-07 03:43:01,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Asia","CHN","Mainland China","Ningxia",75,0,71,37.2692,106.1655,2020-03-06 12:53:03,2020-03-07,"WPR","Western Pacific","Upper middle income","WB_UMI","2017","2018"
"Americas","USA","US","King County, WA",71,15,1,47.548,-121.9836,2020-03-07 20:23:03,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","KWT","Kuwait",NA,61,0,0,29.5,47.75,2020-03-07 18:13:26,2020-03-07,"EMR","Eastern Mediterranean","High income","WB_HI","2017","2018"
"Americas","USA","US","Westchester County, NY",57,0,0,41.122,-73.7949,2020-03-07 18:23:05,2020-03-07,"AMR","Americas","High income","WB_HI","2017","2018"
"Asia","IRQ","Iraq",NA,54,4,0,33,44,2020-03-07 18:13:27,2020-03-07,"EMR","Eastern Mediterranean","Upper middle income","WB_UMI","2017","2018"
